# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_ctp    zbest      zphot  zspec   zspec_ref Mstar    SNR_IR   SFR_IR         eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR        q_IR_z0p5   flux_ratio_vlba_vla delta_q_IR q_IR_corr   q_IR_z0p5_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  420     VLBA_COSMOS_NEP0420 20.8417 7.9415  165.3596 150.13498525 2.07903333 4.5E-7      1.04E-6      0.95398831 1.98333E-5  2.696E-5    3.27E-6     4.181876 2.696E-5    3.27E-6     4.181876 2.696E-5    23.50095558 23.36763      0.37862276 88572     150.13500669   2.0791363       vla3       1.64970005 1.6497 -99.0   -99       10.4635  11.28615 826.92967054   383.37655087   -0.56224964 2.562899E-5        2.696E-5      3.27E-6        1.66967E-5  1.67E-5   2.5E-6   2.667773E-5  1.51135E-5  2.69587E-5  3.26718E-6 1.857E-5    3.5108E-5 2.4073E-4   8.2996E-5  12.91746857 23.50095522   3.42669955  3.8531265   1.0                 0.0        3.42669955  3.8531265      false         -99.0        -99.       none         8.28808            19.381573               false    N/A        -99.0   
  421     VLBA_COSMOS_NEP0421 20.7486 8.1637  165.5951 150.12558531 2.08703139 4.6E-7      1.05E-6      0.91144663 1.212038E-5 6.666209E-5 2.218325E-5 4.270219 6.666209E-5 2.246677E-5 4.440187 6.666209E-5 23.30475044 22.56438828   0.33813564 89214     150.12549239   2.08701729      vla3       0.893      0.829  0.893   25        10.71124 27.53481 171.43199928   6.2260146      -0.58212402 1.075822E-4        1.2051E-4     8.63E-6        6.903372E-5 7.34E-5   4.3E-6   1.06937E-4   1.71911E-5  1.20512E-4  8.62613E-6 1.2934E-4   3.4221E-5 2.4149E-4   7.8148E-5  12.23409189 23.56189506   2.68238302  2.81418553  0.55316647          0.34985425 2.68238302  2.81418553     false         -99.0        -99.       none         7.91099            19.407397               false    N/A        -99.0   
  422     VLBA_COSMOS_NEP0422 21.0428 11.4503 174.3347 149.94142528 2.09422361 5.7E-7      1.12E-6      0.56479174 1.152461E-4 6.088E-5    2.64E-6     4.862722 6.088E-5    2.64E-6     4.385269 6.088E-5    22.98749924 23.26465225   0.22346174 41010     149.94138096   2.0942671       vla3       0.6338     0.62   0.6338  106       10.05216 11.73674 36.97848256    3.15065334     -0.86667938 3.112435E-5        6.088E-5      2.64E-6        1.607812E-5 2.91E-5   2.6E-6   3.961821E-5  1.649536E-5 6.08818E-5  2.64003E-6 8.185E-5    3.5391E-5 1.3222E-4   7.5082E-5  11.56794909 22.98750007   2.59063521  2.63666813  1.0                 0.0        2.59063521  2.63666813     false         -99.0        -99.       none         14.56354           27.877482               false    N/A        -99.0   
  423     VLBA_COSMOS_NEP0423 20.4898 10.2252 169.8859 150.03614083 2.09413111 5.2E-7      1.07E-6      0.76284486 3.778194E-5 4.017E-5    3.1E-6      4.623011 4.017E-5    3.1E-6      4.623011 4.017E-5    22.94482994 22.91821098   0.02878091 85715     150.03613293   2.09413239      cosmos_web 0.7351     0.7391 0.7351  56        11.05859 8.01972  18.12413141    2.25994821     -0.80000001 2.483867E-6        4.017E-5      3.1E-6         1.35E-6     1.35E-6   2.76E-6  2.546712E-5  1.500643E-5 4.01661E-5  3.10495E-6 3.81225E-10 3.1458E-5 4.918E-5    7.1864E-5  11.2582572  22.94482906   2.32361434  2.39441086  1.0                 0.0        2.32361434  2.39441086     false         -99.0        -99.       none         10.0734            23.121153               false    N/A        -99.0   
  425     VLBA_COSMOS_NEP0425 25.0558 5.3255  162.8585 150.29945809 2.09786389 3.4E-7      9.5E-7       0.93007362 9.87224E-6  3.506E-5    4.45E-6     4.231171 3.506E-5    4.45E-6     3.882542 3.506E-5    22.71389771 22.16350174   0.30187965 140503    150.29937609   2.09784611      cosmos_web 0.6217     0.6018 0.6217  56        10.7691  12.18263 23.20511672    1.90477056     -0.80000001 1.218015E-5        3.506E-5      4.45E-6        6.62E-6     6.62E-6   2.647E-6 2.257382E-5  1.666683E-5 3.50609E-5  4.45421E-6 5.849E-5    3.5846E-5 1.4525E-4   2.13825E-4 11.36558376 22.71389724   2.66187271  2.70502328  1.0                 0.0        2.66187271  2.70502328     false         -99.0        -99.       none         11.37075           13.875897               false    N/A        -99.0   
  426     VLBA_COSMOS_NEP0426 22.0339 6.4783  163.5395 150.20330392 2.1000825  3.7E-7      9.5E-7       0.68659872 1.260114E-5 4.527E-5    4.42E-6     4.720775 4.527E-5    4.42E-6     4.837293 4.527E-5    23.24056816 22.68516731   0.3589749  135800    150.20322588   2.10002036      cosmos_web 0.9315     0.9299 0.9315  106       10.29964 6.69588  42.69925845    6.37694077     -0.80000001 9.475493E-6        4.527E-5      4.42E-6        5.15E-6     5.15E-6   2.662E-6 3.507571E-5  1.612688E-5 4.52747E-5  4.41828E-6 3.81225E-10 3.8461E-5 4.987E-5    1.17738E-4 11.63042033 23.24056825   2.40003828  2.52843954  1.0                 0.0        2.40003828  2.52843954     false         -99.0        -99.       none         7.6393             15.93517                false    N/A        -99.0   
  427     VLBA_COSMOS_NEP0427 20.5662 8.9554  166.7363 150.09303329 2.1013325  4.6E-7      1.01E-6      0.57188159 1.265124E-5 6.958182E-5 2.587281E-5 4.853644 6.958182E-5 2.787378E-5 4.545599 6.958182E-5 24.56016159 23.81979942   0.16994342 89543     150.09305231   2.10137571      vla3       2.51410007 2.5141 -99.0   -99       11.02581 11.849   711.18589848   214.81343212   -1.02682064 6.420737E-5        7.05E-5       2.69E-6        2.935717E-5 2.94E-5   2.7E-6   5.46121E-5   1.635715E-5 7.04985E-5  2.68984E-6 5.93E-5     3.4956E-5 8.326E-5    8.2486E-5  12.85198314 24.56585542   2.29631391  2.7368079   0.98697615          1.88526068 2.29631391  2.7368079      false         -99.0        -99.       none         7.73074            20.19515                true     cid_1140   44.17579
  428     VLBA_COSMOS_NEP0428 21.2234 7.3412  164.3486 150.16064586 2.10106333 4.0E-7      9.8E-7       0.74143702 1.528611E-5 3.403E-5    3.93E-6     4.652118 3.403E-5    3.93E-6     4.87232  3.403E-5    22.83947563 22.49191093   0.29533892 92754     150.16060093   2.10099467      cosmos_web 0.6263     0.6083 0.6263  56        9.93999  5.8207   16.94170127    2.91059492     -1.42020179 2.99601E-5         3.403E-5      3.93E-6        1.015E-5    1.015E-5  2.895E-6 4.0656E-5    1.592046E-5 3.40263E-5  3.92756E-6 1.6748E-4   3.6067E-5 1.8093E-4   8.8815E-5  11.22895702 22.83947602   2.39966719  2.4399915   1.0                 0.0        2.39966719  2.4399915      false         -99.0        -99.       none         6.94168            17.391482               false    N/A        -99.0   
  429     VLBA_COSMOS_NEP0429 22.0493 6.4645  163.5208 150.20381574 2.10098389 3.9E-7      1.0E-6       0.83732659 1.235609E-5 6.79585E-5  1.425368E-5 4.437387 6.79585E-5  1.347674E-5 4.036985 6.79585E-5  23.26641464 22.52605247   0.38019276 135801    150.20386193   2.1008889       vla3       0.9314     0.931  0.9314  56        10.59553 14.20872 124.70537944   8.77667728     -0.27362362 2.198889E-5        7.852E-5      3.13E-6        1.78499E-5  6.22E-5   3.9E-6   6.472099E-5  1.633531E-5 7.85248E-5  3.12719E-6 1.1624E-4   3.6625E-5 3.1778E-4   1.18587E-4 12.09588519 23.32915101   2.77692037  2.92545348  0.8654928           0.87125448 2.77692037  2.92545348     false         -99.0        -99.       none         7.60706            15.86742                false    N/A        -99.0   
  430     VLBA_COSMOS_NEP0430 24.3703 5.4383  162.9031 150.28323749 2.10178167 3.3E-7      8.9E-7       0.74100947 1.00001E-5  2.575E-5    4.13E-6     4.652693 2.575E-5    4.13E-6     4.652693 2.575E-5    22.75466728 22.34389496   0.30874742 140202    150.28323732   2.10186743      vla3       0.7241     0.7141 0.7241  106       9.8195   5.90006  25.92347563    4.39376208     -0.87803151 2.44728E-5         2.575E-5      4.13E-6        1.253318E-5 1.219E-5  2.2E-6   1.542486E-5  1.61691E-5  2.57512E-5  4.13159E-6 3.776E-5    3.4747E-5 3.61092E-10 1.46083E-4 11.41369323 22.75466818   2.66921124  2.74693393  1.0                 0.0        2.66921124  2.74693393     false         -99.0        -99.       none         10.47325           13.868429               false    N/A        -99.0   
  432     VLBA_COSMOS_NEP0432 22.2653 6.28    163.3607 150.21390865 2.10506083 3.8E-7      9.7E-7       0.87930828 1.176666E-5 5.107664E-5 1.383403E-5 4.340795 5.107664E-5 1.320864E-5 4.340795 5.107664E-5 23.36217308 22.72460365   0.24269066 137089    150.21384171   2.10505249      vla3       0.9708     0.9597 0.9708  56        10.35346 19.53521 119.2972025    6.10677793     -0.89029221 3.399658E-5        5.626E-5      1.839E-5       1.724863E-5 2.93E-5   2.7E-6   5.88383E-5   1.527949E-5 6.25456E-5  1.56795E-5 7.685E-5    3.7855E-5 2.1257E-4   8.9258E-5  12.07663026 23.40414997   2.68266649  2.83794732  0.90786776          1.03558835 2.68266649  2.83794732     false         -99.0        -99.       none         7.6577             15.34849                false    N/A        -99.0   
  433     VLBA_COSMOS_NEP0433 22.3328 6.2237  163.3016 150.21669467 2.10784944 3.7E-7      9.6E-7       0.74692982 1.154901E-5 3.892E-5    1.157E-5    4.64473  3.892E-5    1.157E-5    4.315411 3.892E-5    23.63513565 23.10750771   0.12751759 137656    150.21669961   2.10788452      vla3       1.49469995 1.4947 -99.0   -99       10.85228 6.14565  102.89916669   35.89970927    -0.73588737 3.679047E-5        3.892E-5      1.157E-5       2.099721E-5 2.1E-5    2.6E-6   2.964819E-5  1.606786E-5 3.93036E-5  8.7356E-6  3.81225E-10 3.2196E-5 7.08E-5     1.58264E-4 12.01241186 23.63513585   2.3874622   2.65141338  1.0                 0.0        2.3874622   2.65141338     false         -99.0        -99.       none         7.59736            15.111478               false    N/A        -99.0   
  434     VLBA_COSMOS_NEP0434 20.8621 8.048   165.1189 150.12983636 2.11076861 3.9E-7      9.2E-7       0.53053504 1.22303E-5  5.519E-5    8.53E-6     4.90843  5.519E-5    8.53E-6     4.90843  5.519E-5    23.13164902 22.47722626   0.33889702 92659     150.12974919   2.11073292      vla3       0.94550002 0.9455 -99.0   -99       9.84998  10.57849 1530.34884532  144.66603696   -0.07224575 2.404258E-5        5.519E-5      8.53E-6        2.275455E-5 5.19E-5   3.5E-6   6.861826E-5  1.665149E-5 5.5194E-5   8.53345E-6 8.818E-5    3.6292E-5 3.2017E-4   1.004E-4   13.18479044 23.13164896   4.06332768  4.28709197  1.0                 0.0        4.06332768  4.28709197     false         -99.0        -99.       none         6.45666            18.196248               false    N/A        -99.0   
  435     VLBA_COSMOS_NEP0435 22.3419 6.2011  163.2466 150.21744974 2.11413389 3.4E-7      8.8E-7       0.47477248 1.112445E-5 5.550032E-5 1.343834E-5 4.98904  5.550032E-5 1.267595E-5 4.98904  5.550032E-5 23.36301804 22.66500092   0.37368507 138557    150.21736007   2.1140815       vla3       1.00049996 1.0005 -99.0   -99       9.97562  26.33548 597.349128     22.68230365    -0.66824664 9.204392E-5        9.769E-5      1.211E-5       5.531081E-5 5.529E-5  3.7E-6   9.528546E-5  1.762096E-5 9.76874E-5  1.21076E-5 1.3002E-4   3.4934E-5 1.3438E-4   9.0605E-5  12.77622823 23.60857274   3.17784169  3.37216611  0.5681269           0.36464385 3.17784169  3.37216611     true          12.370002    -99.       none         7.30232            14.772404               true     cid_1446   42.829  
  436     VLBA_COSMOS_NEP0436 21.2128 11.6477 174.1151 149.93320996 2.11505111 6.0E-7      1.16E-6      0.8368035  1.105613E-4 6.924E-5    3.8E-6      4.438618 6.924E-5    3.8E-6      4.438618 6.924E-5    23.07843971 23.28168488   0.08763052 43805     149.93321597   2.1150747       vla3       0.6324     0.617  0.6324  56        10.35195 14.2596  43.66175311    3.0619122      -1.04215101 3.457883E-5        6.924E-5      3.8E-6         1.562663E-5 2.85E-5   2.7E-6   4.590589E-5  1.727331E-5 6.92386E-5  3.80064E-6 7.185E-5    3.5664E-5 2.1701E-4   6.9601E-5  11.64010117 23.0784392    2.57184817  2.61708474  1.0                 0.0        2.57184817  2.61708474     false         -99.0        -99.       none         14.42201           27.717969               false    N/A        -99.0   
  437     VLBA_COSMOS_NEP0437 21.2478 11.6872 174.097  149.93085329 2.11870056 5.4E-7      1.07E-6      0.48156923 1.193456E-5 6.564008E-5 1.357802E-4 4.978554 6.564008E-5 1.3099E-4   4.978554 6.564008E-5 24.32673264 23.58636856   0.28300288 44230     149.93092734   2.11867403      vla3       2.2218     0.29   2.2218  29        9.44976  9.94249  501.45957856   176.09115289   -0.87618199 1.177815E-4        1.9594E-4     5.07E-6        6.040414E-5 9.29E-5   5.099E-6 1.689733E-4  1.68E-5     1.95941E-4  5.07018E-6 3.2055E-4   3.5749E-5 7.2401E-4   9.3537E-5  12.70023593 24.80168604   1.90873609  2.23452092  0.33500091          0.17717895 1.90873609  2.23452092     false         -99.0        -99.       none         14.45702           27.742421               true     cid_346    44.53238
  438     VLBA_COSMOS_NEP0438 20.9586 7.8932  164.7971 150.13598027 2.12003306 4.1E-7      9.7E-7       0.72574824 1.234822E-5 6.791521E-5 1.835411E-5 4.67322  6.791521E-5 1.72206E-5  4.67322  6.791521E-5 23.41418266 22.6738205    0.1868389  94413     150.13595524   2.12007853      vla3       0.97530001 0.9753 -99.0   -99       10.79907 17.17121 136.33270849   7.93960277     -0.63122395 7.916261E-5        1.3112E-4     5.82E-6        4.893158E-5 7.659E-5  4.4E-6   1.133261E-4  1.901323E-5 1.3112E-4   5.81526E-6 1.7082E-4   3.4014E-5 1.1528E-4   1.03997E-4 12.13460006 23.69988527   2.44490099  2.58763551  0.51796226          0.31691896 2.44490099  2.58763551     false         -99.0        -99.       none         5.84084            17.542828               false    N/A        -99.0   
  439     VLBA_COSMOS_NEP0439 20.6352 9.9007  168.1869 150.05205635 2.12667444 4.7E-7      9.9E-7       0.52293551 1.236821E-5 6.802516E-5 3.187673E-5 4.918794 6.802516E-5 2.99988E-5  4.918794 6.802516E-5 23.03512573 22.29476166   0.04544809 90874     150.05206488   2.12666513      vla3       0.66292    0.649  0.66292 29        10.75    32.49684 88.43903791    2.72146073     -0.65344524 9.962763E-5        1.408E-4      1.571E-5       6.054717E-5 8.07E-5   4.6E-6   1.586749E-4  1.84641E-5  1.40796E-4  1.57114E-5 2.2423E-4   3.685E-5  4.5503E-4   1.39069E-4 11.94664401 23.35105817   2.60577203  2.66174957  0.48313321          0.28662137 2.60577203  2.66174957     false         -99.0        -99.       none         8.02235            21.210248               false    N/A        -99.0   
  440     VLBA_COSMOS_NEP0440 21.4618 7.0277  163.8025 150.17298687 2.12690833 4.0E-7      9.8E-7       0.80593729 1.236006E-5 6.798033E-5 1.507019E-5 4.512171 6.798033E-5 1.449386E-5 4.512171 6.798033E-5 23.20384407 22.4634819    0.39202106 -99       150.17307956   2.12685108      vla3       0.77969998 0.7797 -99.0   -99       10.02    23.6978  295.12226428   133.27815191   -0.67996659 8.766569E-5        1.3116E-4     5.37E-6        5.22114E-5  7.35E-5   4.3E-6   1.283565E-4  1.696464E-5 1.31164E-4  5.36961E-6 1.7252E-4   3.4452E-5 4.6285E-4   8.1814E-5  12.47000197 23.48926311   2.99092506  3.09821994  0.51830075          0.31722403 2.99092506  3.09821994     true          12.470002    -99.       none         5.522              15.722122               false    N/A        -99.0   
  441     VLBA_COSMOS_NEP0441 21.2749 11.7538 173.6157 149.93544741 2.13285806 5.4E-7      1.05E-6      0.56914639 9.610477E-5 3.474E-5    5.76E-6     4.857146 3.474E-5    5.76E-6     4.650088 3.474E-5    22.92149734 23.36341286   0.36314641 46481     149.9355477    2.13284661      cosmos_web 0.6883     0.6746 0.6883  106       10.65202 13.66049 25.54364222    1.86989501     -1.27178126 3.099976E-5        3.474E-5      5.76E-6        1.176E-5    1.176E-5  2.909E-6 4.252315E-5  1.628088E-5 3.47419E-5  5.75945E-6 7.759E-5    3.5279E-5 1.3991E-4   7.024E-5   11.40728282 22.92149737   2.49597165  2.55756356  1.0                 0.0        2.49597165  2.55756356     false         -99.0        -99.       none         13.87389           27.12218                false    N/A        -99.0   
  442     VLBA_COSMOS_NEP0442 21.3714 7.1831  163.8886 150.16556885 2.13349528 3.8E-7      9.3E-7       0.64133751 1.267824E-5 3.342E-5    3.27E-6     4.770002 3.342E-5    3.27E-6     4.770002 3.342E-5    22.93393517 22.51298714   0.16070694 98542     150.16561245   2.13350498      vla3       0.838      0.9951 0.838   25        10.20063 9.97295  34.32747741    3.44205364     -0.55096854 3.183439E-5        3.342E-5      3.27E-6        2.091846E-5 2.09E-5   2.6E-6   3.686614E-5  1.472195E-5 3.34161E-5  3.27241E-6 1.269E-5    3.3621E-5 3.61092E-10 1.22781E-4 11.53564189 22.93393439   2.6118937   2.72362833  1.0                 0.0        2.6118937   2.72362833     false         -99.0        -99.       none         5.04075            15.727075               true     cid_919    43.037  
  443     VLBA_COSMOS_NEP0443 21.389  7.1672  163.8578 150.16627747 2.13515139 4.0E-7      9.8E-7       0.85212713 1.252306E-5 3.133E-5    3.87E-6     4.40254  3.133E-5    3.87E-6     4.40254  3.133E-5    22.97091866 22.57266998   0.12448777 98544     150.16629775   2.13512337      cosmos_web 0.83735    0.8063 0.83735 32        10.64237 6.61183  26.86097845    4.06256028     -0.80000001 1.379926E-5        3.133E-5      3.87E-6        7.5E-6      7.5E-6    2.585E-6 3.102635E-5  1.590747E-5 3.13331E-5  3.87414E-6 4.75E-6     3.5961E-5 1.5079E-4   9.1373E-5  11.42912183 22.97091938   2.46838864  2.57379658  1.0                 0.0        2.46838864  2.57379658     false         -99.0        -99.       none         4.9529             15.628389               false    N/A        -99.0   
  444     VLBA_COSMOS_NEP0444 21.29   7.3499  163.9883 150.15791608 2.13929806 4.2E-7      1.0E-6       0.79152131 1.288808E-5 5.861483E-5 1.382915E-5 4.547988 5.180383E-5 1.307868E-5 4.019515 5.861483E-5 24.82886314 24.1710434    0.25249971 98815     150.15790276   2.13936692      vla3       1.66680002 1.6668 -99.0   -99       10.17328 10.0866  400.00176182   39.65677467    -2.86468207 1.375915E-4        1.7783E-4     1.023E-5       1.550248E-5 1.55E-5   2.4E-6   6.126299E-5  1.72517E-5  1.77832E-4  1.02338E-5 3.81225E-10 4.7854E-5 3.61092E-10 1.43241E-4 12.6020619  25.31086088   1.30138722  1.46527677  0.32961161          0.17367352 1.30138722  1.46527677     true          12.010002    -99.       none         4.63182            15.795422               true     cid_36     44.04755
