# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_counterpart zbest      zphot  zspec      zspec_ref Mstar    SNR_IR   SFR_IR        eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR       q_IR_z0    flux_ratio_vlba_vla delta_q_IR q_IR_corr  q_IR_z0_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  169     VLBA_COSMOS_NEP0169 26.4447 4.7859  162.2454 150.33175441 2.19880278 2.8E-7      7.9E-7       0.3909699  6.227954E-6 3.194113E-5 7.195815E-6 5.128672 3.07866E-5  6.858826E-6 4.943293 3.194113E-5 24.28977966 23.57977486   0.3595476  591360    150.33176895   2.19890159      cosmosweb       3.7799     3.7799 -99.0      -99       10.15    11.26693 210.80062297  68.94020374    -0.4948971  2.453139E-5        3.951636E-5   3.791237E-6    1.682343E-5 2.71E-5   2.6E-6   4.672976E-5  1.601634E-5 4.13083E-5  6.48013E-6 4.849E-5    3.5456E-5 1.8779E-4   8.0286E-5  12.32387189 24.38220649   1.95185159 2.59970805 0.80830149          0.71738126 1.95185159 2.59970805   false         -99.0        -99.       none         10.86762           7.57778                 false    N/A        -99.0   
  170     VLBA_COSMOS_NEP0170 21.7889 7.6673  163.603  150.14167001 2.19903306 4.2E-7      9.8E-7       0.78896171 1.126109E-5 5.128674E-5 1.313625E-5 4.554333 5.128674E-5 1.234537E-5 4.554333 5.128674E-5 23.37346649 22.71504211   0.33445029 592134    150.1416221    2.19911449      cosmos2020      0.849      0.8417 0.849      8         10.6     10.62088 40.72         3.83396        -1.45284901 3.135039E-5        3.135039E-5   8.709114E-6    1.036E-5    1.036E-5  2.878E-6 5.766118E-10 1.51667E-5  3.57096E-5  4.59877E-6 4.851E-5    3.701E-5  1.5328E-4   7.5959E-5  11.60981189 23.15970515   2.46029293 2.75354962 1.6359206           0.0        2.46029293 2.75354962   false         -99.0        -99.       none         1.18477            14.339859               false    N/A        -99.0   
  171     VLBA_COSMOS_NEP0171 29.8561 4.5039  161.7812 150.39212947 2.20031556 2.9E-7      8.3E-7       0.79446208 6.272459E-6 2.848134E-5 7.253227E-6 4.540698 2.82346E-5  6.981012E-6 4.50136  2.848134E-5 22.8038826  22.14675903   0.34731117 592303    150.39207165   2.20039282      vla3            0.7485     0.697  0.7485     8         10.17    10.93975 35.3          3.22677        -0.75805333 3.325312E-5        3.330579E-5   4.63323E-6     1.866044E-5 1.869E-5  2.6E-6   3.383766E-5  1.571069E-5 3.56469E-5  4.9865E-6  3.81225E-10 3.7487E-5 2.0798E-4   1.39551E-4 11.54777189 22.87184099   2.6861171  2.97566636 0.85514678          0.83907186 2.6861171  2.97566636   false         -99.0        -99.       none         14.46438           7.958661                false    N/A        -99.0   
  172     VLBA_COSMOS_NEP0172 21.4718 9.8218  166.1527 150.05322    2.19808472 5.2E-7      1.08E-6      0.869048   2.022077E-5 8.824398E-5 2.287335E-5 4.364027 8.752254E-5 2.187651E-5 4.328349 8.824398E-5 24.20711708 23.56722832   0.30184055 593373    150.05314124   2.19805581      cosmosweb       1.32431    1.2061 1.32431    100       11.16992 8.62799  119.79864061  46.62947088    -1.65932274 5.759817E-5        5.773141E-5   8.854511E-6    1.626238E-5 1.63E-5   2.5E-6   5.773141E-5  1.588877E-5 6.47434E-5  8.9992E-6  3.838E-5    5.4189E-5 2.8659E-4   1.08418E-4 12.07845189 24.02284379   2.0657943  2.4109966  1.52852626          0.0        2.0657943  2.4109966    true          12.230002    -99.       none         5.98558            19.082211               false    N/A        -99.0   
  173     VLBA_COSMOS_NEP0173 21.947  7.3487  163.3314 150.15505444 2.20205917 3.9E-7      9.5E-7       0.78732896 1.041782E-5 4.748835E-5 1.183373E-5 4.558375 4.748835E-5 1.110929E-5 4.558375 4.748835E-5 23.34404564 22.68523598   0.2822795  593420    150.15502061   2.202121        cosmos2020      0.99       0.9904 0.99       3         9.92     5.6361   22.4          3.97438        -0.86669162 2.024887E-5        2.024887E-5   5.852039E-6    1.046E-5    1.046E-5  3.023E-6 7.096242E-6  1.543517E-5 2.18842E-5  3.79895E-6 3.846E-5    3.6064E-5 3.61092E-10 7.3852E-5  11.35025189 22.97385954   2.38657855 2.70725553 2.34523478          0.0        2.38657855 2.70725553   false         -99.0        -99.       none         0.87938            13.563837               false    N/A        -99.0   
  174     VLBA_COSMOS_NEP0174 21.6666 10.9515 168.0667 150.00059995 2.20263778 5.7E-7      1.13E-6      0.24487546 3.219629E-5 1.716799E-4 3.821186E-5 5.332287 1.450052E-4 3.594029E-5 4.503787 1.716799E-4 24.68384171 23.95692825   0.39371853 593545    150.00063957   2.20253583      cosmosweb       2.4993     2.4993 -99.0      -99       10.71879 5.88691  167.49887328  65.37956021    -0.54468228 2.370494E-5        2.377857E-5   3.634941E-6    1.565138E-5 1.57E-5   2.4E-6   3.121899E-5  1.740592E-5 2.4968E-5   4.41962E-6 2.802E-5    3.7044E-5 1.6449E-4   9.2628E-5  12.22401189 23.82530787   2.40889021 3.03026753 7.2199398           0.0        2.40889021 3.03026753   false         -99.0        -99.       none         9.07338            21.918724               false    N/A        -99.0   
  175     VLBA_COSMOS_NEP0175 22.1224 12.1287 171.3382 149.91352888 2.20084889 6.4E-7      1.21E-6      0.90736324 9.133994E-5 3.908456E-4 1.058318E-4 4.279022 3.908456E-4 1.001756E-4 4.279022 3.908456E-4 23.94513321 23.31378937   0.21031694 593926    149.91352652   2.20078096      cosmosweb       0.68864    0.6717 0.68864    100       10.68836 5.18351  20.93012827   11.18006852    -1.14833888 4.071685E-5        4.071685E-5   8.047397E-6    1.697E-5    1.697E-5  3.354E-6 2.634542E-5  1.437374E-5 4.513E-5    6.76653E-6 1.1395E-4   3.6763E-5 1.1246E-4   8.964E-5   11.32077189 22.96290214   2.36805595 2.60663077 9.59911221          0.0        2.36805595 2.60663077   false         -99.0        -99.       none         14.28984           26.927544               false    N/A        -99.0   
  176     VLBA_COSMOS_NEP0176 22.9633 5.9926  162.5751 150.22302355 2.20489861 3.7E-7      9.5E-7       0.9364931  7.699762E-6 3.247718E-5 8.652327E-6 4.217946 3.169209E-5 8.132443E-6 4.115983 3.247718E-5 23.71346855 23.08836746   0.14123751 595222    150.22306165   2.20488915      cosmosweb       1.6403     1.6403 -99.0      -99       10.8546  7.47739  173.90092417  55.77029638    -0.88737782 3.43722E-5         5.132826E-5   5.11316E-6     1.747798E-5 2.61E-5   2.6E-6   5.132826E-5  1.646198E-5 3.41856E-5  5.54692E-6 1.333E-5    3.5069E-5 1.3262E-4   7.7602E-5  12.24030189 23.91224592   2.33824217 2.79345381 0.63273488          0.43502031 2.33824217 2.79345381   false         -99.0        -99.       none         4.35538            10.255519               false    N/A        -99.0   
  177     VLBA_COSMOS_NEP0177 22.1917 6.9514  163.03   150.17285198 2.20618778 3.9E-7      9.5E-7       0.86606598 9.38873E-6  4.103718E-5 1.053344E-5 4.370899 4.103718E-5 1.045544E-5 4.370899 4.103718E-5 24.37417984 23.73361015   0.18040408 596108    150.17281038   2.20621576      cosmosweb       2.5219     2.5219 -99.0      -99       10.67322 3.35171  118.40005115  35.32531526    -1.10006405 3.715245E-5        3.723399E-5   5.550409E-6    1.606474E-5 1.61E-5   2.4E-6   3.175256E-5  1.607278E-5 4.10915E-5  4.45794E-6 2.884E-5    3.5728E-5 3.137E-5    7.424E-5   12.07335189 24.33194275   1.75159534 2.2060227  1.10214296          0.0        1.75159534 2.2060227    true          12.000002    -99.       none         1.42054            12.542549               false    N/A        -99.0   
  178     VLBA_COSMOS_NEP0178 21.6371 8.4833  164.2685 150.10738693 2.20641694 4.0E-7      9.2E-7       0.3898088  1.349906E-5 6.925359E-5 1.573944E-5 5.130254 6.925359E-5 1.467673E-5 5.130254 6.925359E-5 23.90554237 23.19540215   0.31521113 596302    150.1073673    2.20633209      cosmos2020      1.1575     1.1652 1.1575     8         10.56    7.05235  73.46         12.66          -1.56849728 3.235524E-5        3.235524E-5   8.777888E-6    9.79E-6     9.79E-6   2.656E-6 1.247254E-5  1.477213E-5 3.72381E-5  6.40258E-6 2.412E-5    4.008E-5  1.3426E-4   9.3892E-5  11.86605189 23.57504418   2.30119391 2.64933613 2.14041342          0.0        2.30119391 2.64933613   false         -99.0        -99.       none         2.70353            15.926861               false    N/A        -99.0   
  179     VLBA_COSMOS_NEP0179 21.9834 7.3327  163.2867 150.15552199 2.20549222 4.0E-7      9.6E-7       0.86081952 1.026264E-5 4.498034E-5 1.13301E-5  4.382921 4.498034E-5 1.06081E-5  4.382921 4.498034E-5 23.13452721 22.49276352   0.35124574 596637    150.15542629   2.20543932      cosmos2020      0.777      0.7354 0.777      8         10.43    11.25512 27.1          2.40779        -1.13466865 2.585803E-5        2.585803E-5   6.745884E-6    1.089E-5    1.089E-5  2.841E-6 2.446338E-5  1.476552E-5 2.86256E-5  4.89238E-6 1.076E-5    3.6118E-5 3.61092E-10 7.7981E-5  11.43297189 22.8941       2.54905808 2.83221034 1.73951119          0.0        2.54905808 2.83221034   false         -99.0        -99.       none         0.69703            13.437019               false    N/A        -99.0   
  180     VLBA_COSMOS_NEP0180 24.0396 5.3099  162.3432 150.26941136 2.20732361 2.9E-7      7.9E-7       0.43443015 6.677987E-6 3.375039E-5 7.5045E-6   5.053976 3.375039E-5 7.251739E-6 5.053976 3.375039E-5 23.01440239 22.31077003   0.38316    597981    150.26942038   2.20721756      vla3            0.8494     0.8131 0.8494     25        10.85    10.54309 67.16         6.37005        -0.78668931 4.049944E-5        5.810045E-5   5.099726E-6    2.223618E-5 3.19E-5   2.8E-6   5.810045E-5  1.571382E-5 4.22547E-6  5.33796E-6 1.0278E-4   3.4432E-5 1.4537E-4   7.278E-5   11.82711189 23.25030315   2.58699494 2.89546872 0.58089715          0.37767938 2.58699494 2.89546872   false         -99.0        -99.       none         7.10041            8.379724                false    N/A        -99.0   
  181     VLBA_COSMOS_NEP0181 21.5916 8.8499  164.6667 150.09221087 2.20645639 4.4E-7      9.7E-7       0.51900196 1.485179E-5 7.313435E-5 1.752694E-5 4.924278 7.313435E-5 1.632342E-5 4.924278 7.313435E-5 23.63617325 22.94383049   0.34189479 598163    150.09248308   2.20644103      cosmosweb       0.969      0.969  -99.0      -99       9.55     11.07346 51.41997842   16.71999298    -1.29828283 3.763055E-5        3.763055E-5   7.773573E-6    1.399E-5    1.399E-5  2.89E-6  1.82224E-5   1.553698E-5 4.22734E-5  6.71905E-6 8.998E-5    3.7765E-5 1.4669E-4   8.7268E-5  11.71113189 23.34759191   2.37372617 2.68744763 1.94348367          0.0        2.37372617 2.68744763   false         -99.0        -99.       none         3.5767             16.726494               false    N/A        -99.0   
  182     VLBA_COSMOS_NEP0182 22.3118 6.7713  162.9248 150.18133495 2.20671611 3.6E-7      9.1E-7       0.78028613 8.987106E-6 4.112292E-5 1.006574E-5 4.575769 4.112292E-5 9.354038E-6 4.575769 4.112292E-5 23.65569687 22.99523163   0.2947428  598406    150.18133814   2.2066343       cosmosweb       1.1524     1.1524 -99.0      -99       10.47424 5.18125  18.86000875   8.96300416     -1.51395972 4.191842E-5        4.184893E-5   7.608896E-6    1.322192E-5 1.32E-5   2.4E-6   4.844717E-5  1.734846E-5 4.79297E-5  3.14967E-6 9.012E-5    3.5309E-5 1.5083E-4   8.4457E-5  11.27554189 23.66329634   1.62243174 1.8670759  0.98265178          1.76074498 1.62243174 1.8670759    false         -99.0        -99.       none         1.89265            12.10801                false    N/A        -99.0   
  183     VLBA_COSMOS_NEP0183 21.6576 8.4338  164.2041 150.10928832 2.20735028 4.6E-7      1.03E-6      0.82513386 1.339755E-5 5.983656E-5 1.563698E-5 4.466231 5.983656E-5 1.477327E-5 4.466231 5.983656E-5 23.80641556 23.15647507   0.14814972 598441    150.10926512   2.20735146      cosmosweb       1.0872     1.0872 -99.0      -99       11.07651 7.53464  141.89983485  52.24993919    -1.69326644 4.56509E-5         4.56509E-5    1.140546E-5    1.256E-5    1.256E-5  3.138E-6 3.740722E-5  1.55008E-5  5.3131E-5   7.37716E-6 1.3036E-4   3.9523E-5 2.0587E-4   1.03745E-4 12.15198189 23.68889815   2.47326993 2.83021573 1.31074218          0.0        2.47326993 2.83021573   true          12.220002    -99.       none         2.57854            15.797075               false    N/A        -99.0   
  184     VLBA_COSMOS_NEP0184 21.8136 7.901   163.6807 150.13086192 2.20913222 4.5E-7      1.05E-6      0.87404102 1.155682E-5 5.030193E-5 1.33366E-5  4.352577 4.883604E-5 1.28245E-5  4.225734 5.030193E-5 23.81133461 23.17258835   0.36974706 598630    150.1308388    2.20903167      cosmosweb       1.4086     1.4086 -99.0      -99       9.90273  9.84243  386.60003588  69.30000643    -1.06174447 2.544838E-5        2.544838E-5   6.756286E-6    1.133E-5    1.133E-5  3.008E-6 1.412589E-5  1.413664E-5 2.79886E-5  3.90581E-6 3.81225E-10 3.8041E-5 -3.38E-5    1.07266E-4 12.58726189 23.51541009   3.08203799 3.62061144 1.97662617          0.0        3.08203799 3.62061144   true          12.720002    -99.       none         1.30317            14.601386               false    N/A        -99.0   
  185     VLBA_COSMOS_NEP0185 22.4044 6.6635  162.8477 150.18661612 2.20855944 3.6E-7      9.1E-7       0.46487039 8.785854E-6 4.396838E-5 9.969212E-6 5.004451 5.297937E-5 1.41248E-5  6.030076 4.396838E-5 23.16469574 22.46533966   0.16606217 598775    150.18656669   2.20858215      cosmosweb       0.8879     0.8879 -99.0      -99       10.54725 14.71714 35.44964497   15.00984967    -0.75       1.129967E-5        1.129967E-5   5.727762E-6    6.38E-6     6.38E-6   3.234E-6 1.185979E-5  1.686922E-5 2.90217E-5  4.26343E-6 1.742E-5    3.4152E-5 9.383E-5    7.8154E-5  11.54961189 22.57462078   2.9851773  3.35376661 3.89112182          0.0        2.9851773  3.35376661   false         -99.0        -99.       none         2.16242            11.785211               false    N/A        -99.0   
  186     VLBA_COSMOS_NEP0186 23.7272 5.4651  162.3671 150.2569769  2.2119     3.1E-7      8.4E-7       0.63436365 6.864891E-6 3.280045E-5 7.892335E-6 4.778    3.276193E-5 7.404381E-6 4.772389 3.280045E-5 23.60371208 22.92446518   0.26828342 600092    150.25699171   2.21182696      cosmosweb       1.9247     1.7869 1.9247     100       7.7      8.43741  10.39996529   10.39996529    -0.28722757 3.730374E-5        3.734149E-5   3.360734E-6    2.996967E-5 3.0E-5    2.7E-6   3.56291E-5   1.628962E-5 3.83151E-5  4.78133E-6 3.81225E-10 3.4366E-5 1.2004E-4   6.5121E-5  11.01703189 23.66002333   1.36719475 1.66426373 0.87839159          0.91503638 1.36719475 1.66426373   false         -99.0        -99.       none         6.34037            8.585438                false    N/A        -99.0   
  187     VLBA_COSMOS_NEP0187 21.6196 9.2467  165.0585 150.07595895 2.21182639 4.1E-7      9.2E-7       0.19027288 1.648269E-5 8.958975E-5 1.97259E-5  5.435384 8.958975E-5 1.943224E-5 5.435384 8.958975E-5 24.23641968 23.50119019   0.05620392 600465    150.07594525   2.21181888      cosmosweb       2.10206    1.8047 2.10206    100       11.48078 13.6047  435.30323032  51.03037869    -0.53303934 2.478446E-5        4.488524E-5   3.903065E-6    1.651E-5    2.99E-5   2.6E-6   2.227221E-5  1.61952E-5  4.70813E-5  6.50804E-6 1.0077E-4   3.6542E-5 4.992E-5    9.2286E-5  12.63879189 23.9362655    2.71271258 3.3379519  1.99597328          0.0        2.71271258 3.3379519    true          12.310002    -99.       none         4.53484            17.513108               false    N/A        -99.0   
  188     VLBA_COSMOS_NEP0188 21.8579 7.8506  163.607  150.13255965 2.21198778 4.3E-7      9.9E-7       0.7668131  1.151778E-5 5.309165E-5 1.23507E-5  4.60954  4.799753E-5 1.186583E-5 4.167257 5.309165E-5 23.99900627 23.33535004   0.38063404 600601    150.13255421   2.21209337      vla3            2.11       1.9875 2.11       16        11.13    34.41762 620.6         30.62          -0.50531046 8.527282E-5        1.660859E-4   8.96423E-6     5.801714E-5 1.13E-4   6.099E-6 1.660859E-4  1.642099E-5 2.00994E-4  1.09249E-5 1.8143E-4   3.7563E-5 5.6402E-4   8.7977E-5  12.79281189 24.49431344   2.30868464 2.84213241 0.31966382          0.16727643 2.30868464 2.84213241   true          12.930002    -99.       none         1.15228            14.426047               false    N/A        -99.0   
  189     VLBA_COSMOS_NEP0189 23.5167 5.5925  162.3932 150.24750769 2.21380889 3.2E-7      8.6E-7       0.58206886 7.022808E-6 3.399531E-5 8.056891E-6 4.840701 3.28678E-5  8.050646E-6 4.680151 3.399531E-5 23.88076019 23.19585228   0.18644635 600706    150.24753786   2.21379796      cosmosweb       1.6301     1.6301 -99.0      -99       10.06667 6.01722  168.29913738  81.77958084    -1.25391796 3.697753E-5        3.697753E-5   7.465717E-6    1.422E-5    1.422E-5  2.871E-6 3.528202E-5  1.593066E-5 4.1375E-5   6.09813E-6 3.821E-5    3.4587E-5 1.6036E-4   7.6144E-5  12.22608189 23.91727932   2.31898876 2.76848815 0.91935047          1.09339813 2.31898876 2.76848815   false         -99.0        -99.       none         5.77297            8.852442                false    N/A        -99.0   
  190     VLBA_COSMOS_NEP0190 21.8025 8.1099  163.8113 150.12171575 2.21332361 4.5E-7      1.03E-6      0.92950606 1.213656E-5 5.136602E-5 1.361102E-5 4.232337 5.136602E-5 1.405048E-5 4.232337 5.136602E-5 24.3769989  23.75041962   0.37381486 600925    150.12180855   2.21327689      cosmosweb       3.1377     3.1377 -99.0      -99       10.70555 9.74452  71.75991077   7.36413084     -0.56390436 1.858652E-5        1.859661E-5   3.688585E-6    1.209343E-5 1.21E-5   2.4E-6   1.653142E-5  1.55148E-5  1.95605E-5  3.22839E-6 1.1033E-4   3.778E-5  -1.85E-5    7.9555E-5  11.85588189 23.93575736   1.93031072 2.50394606 2.76211658          0.0        1.93031072 2.50394606   false         -99.0        -99.       none         1.781              14.968405               false    N/A        -99.0   
  191     VLBA_COSMOS_NEP0191 22.4726 6.5952  162.796  150.18964947 2.21147333 3.6E-7      9.0E-7       0.64974135 8.619934E-6 4.103681E-5 1.002356E-5 4.760687 4.103681E-5 9.338665E-6 4.760687 4.103681E-5 22.89378929 22.21611977   0.25942367 602525    150.1895932    2.21142176      cosmos2020      0.6641     0.66   0.6641     25        10.35    6.69224  12.32         1.84094        -0.99878789 2.299303E-5        2.299303E-5   6.328437E-6    1.074E-5    1.074E-5  2.956E-6 2.237178E-5  1.588339E-5 2.51459E-5  4.64127E-6 5.543E-5    3.4241E-5 2.246E-5    7.6735E-5  11.09061189 22.64221252   2.45858557 2.69903233 1.78474947          0.0        2.45858557 2.69903233   false         -99.0        -99.       none         2.31182            11.53851                false    N/A        -99.0   
  192     VLBA_COSMOS_NEP0192 21.9517 11.5761 169.0896 149.96430691 2.21289111 5.4E-7      1.06E-6      0.59370071 4.57295E-5  2.207008E-4 5.281469E-5 4.826223 2.207008E-4 5.061898E-5 4.826223 2.207008E-4 23.87200165 23.18839264   0.24969168 602949    149.96432879   2.21282529      cosmosweb       0.9526     0.9526 -99.0      -99       10.35889 5.42278  49.7498631    23.92993415    -0.52593952 3.316677E-5        5.091395E-5   4.180618E-6    2.221369E-5 3.41E-5   2.8E-6   3.786698E-5  1.778795E-5 5.3371E-5   3.69613E-6 4.257E-5    3.4153E-5 2.5673E-4   7.5311E-5  11.69679189 23.23503362   2.47194447 2.79436155 4.33478041          0.0        2.47194447 2.79436155   false         -99.0        -99.       none         11.21438           23.799831               false    N/A        -99.0   
